date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:50:00	9097/9097	---M--	200	added ('OK')	image/png	etag:%220594259252ace1:0%22	http://www.stuartslandscaping.com/img/soc-icons.png	C:/My%20Web%20Sites/Stuarts%20Landscaping/www.stuartslandscaping.com/img/soc-icons.png	(from http://www.stuartslandscaping.com/css/blog.css)
16:50:00	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Oct%202021%2021:49:57%20GMT	http://www.stuartslandscaping.com/img/pagination-arrow2.gif	C:/My%20Web%20Sites/Stuarts%20Landscaping/www.stuartslandscaping.com/img/pagination-arrow2.123.delayed	(from http://www.stuartslandscaping.com/css/blog.css)
16:50:01	12688/12688	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2004%20Oct%202021%2021:49:57%20GMT	http://www.stuartslandscaping.com/img/pagination-arrow.gif/	C:/My%20Web%20Sites/Stuarts%20Landscaping/www.stuartslandscaping.com/img/pagination-arrow.gif/index.html	(from http://www.stuartslandscaping.com/css/blog.css)
16:50:03	19542/19542	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2021:49:59%20GMT	http://www.stuartslandscaping.com/blog/deer-hunters-special/	C:/My%20Web%20Sites/Stuarts%20Landscaping/www.stuartslandscaping.com/blog/deer-hunters-special/index.html	(from http://www.stuartslandscaping.com/blog/httpsdocsgooglecomformsde1faipqlsccct2xq93dv0idweqaixfrus0vqj6hzfp9yqcpyp0pbpi99wviewformembeddedtrue/)
16:50:03	12776/12776	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2004%20Oct%202021%2021:49:59%20GMT	http://www.stuartslandscaping.com/img/pagination-arrow2.gif/	C:/My%20Web%20Sites/Stuarts%20Landscaping/www.stuartslandscaping.com/img/pagination-arrow2.gif/index.html	(from http://www.stuartslandscaping.com/css/blog.css)
16:50:05	24115/24115	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2021:50:01%20GMT	http://www.stuartslandscaping.com/blog/november-planting-tips/	C:/My%20Web%20Sites/Stuarts%20Landscaping/www.stuartslandscaping.com/blog/november-planting-tips/index.html	(from http://www.stuartslandscaping.com/blog/page/2/)
16:50:05	22268/22268	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2021:50:01%20GMT	http://www.stuartslandscaping.com/blog/december-planting-tips/	C:/My%20Web%20Sites/Stuarts%20Landscaping/www.stuartslandscaping.com/blog/december-planting-tips/index.html	(from http://www.stuartslandscaping.com/blog/page/2/)
16:50:07	32021/32021	---M-Z	200	added ('OK')	text/css	etag:W/%22611feaca-7d15%22	http://code.jquery.com/ui/1.10.4/themes/smoothness/jquery-ui.css	C:/My%20Web%20Sites/Stuarts%20Landscaping/code.jquery.com/ui/1.10.4/themes/smoothness/jquery-ui.css	(from http://www.stuartslandscaping.com/wish-list-request.html)
16:50:07	51943/51943	---M--	200	added ('OK')	image/jpeg	etag:%220477ac0dc3ecf1:0%22	http://www.stuartslandscaping.com/uploads/backgrounds/top-pic4.jpg	C:/My%20Web%20Sites/Stuarts%20Landscaping/www.stuartslandscaping.com/uploads/backgrounds/top-pic4.jpg	(from http://www.stuartslandscaping.com/blog/august-planting-tips/)
16:50:09	100209/100209	---M--	200	added ('OK')	image/jpeg	etag:%2208bf5e8eccf1:0%22	http://www.stuartslandscaping.com/img/collage1.jpg	C:/My%20Web%20Sites/Stuarts%20Landscaping/www.stuartslandscaping.com/img/collage1.jpg	(from http://www.stuartslandscaping.com/gift-certificates.html)
16:50:09	1738/1738	---M--	200	added ('OK')	image/gif	etag:%2254499a48-6ca%22	http://code.jquery.com/ui/1.10.4/themes/smoothness/images/animated-overlay.gif	C:/My%20Web%20Sites/Stuarts%20Landscaping/code.jquery.com/ui/1.10.4/themes/smoothness/images/animated-overlay.gif	(from http://code.jquery.com/ui/1.10.4/themes/smoothness/jquery-ui.css)
16:50:09	260/260	---M--	200	added ('OK')	image/png	etag:%2254499a48-104%22	http://code.jquery.com/ui/1.10.4/themes/smoothness/images/ui-bg_flat_75_ffffff_40x100.png	C:/My%20Web%20Sites/Stuarts%20Landscaping/code.jquery.com/ui/1.10.4/themes/smoothness/images/ui-bg_flat_75_ffffff_40x100.png	(from http://code.jquery.com/ui/1.10.4/themes/smoothness/jquery-ui.css)
16:50:09	332/332	---M--	200	added ('OK')	image/png	etag:%2254499a48-14c%22	http://code.jquery.com/ui/1.10.4/themes/smoothness/images/ui-bg_highlight-soft_75_cccccc_1x100.png	C:/My%20Web%20Sites/Stuarts%20Landscaping/code.jquery.com/ui/1.10.4/themes/smoothness/images/ui-bg_highlight-soft_75_cccccc_1x100.png	(from http://code.jquery.com/ui/1.10.4/themes/smoothness/jquery-ui.css)
16:50:10	314/314	---M--	200	added ('OK')	image/png	etag:%2254499a48-13a%22	http://code.jquery.com/ui/1.10.4/themes/smoothness/images/ui-bg_glass_75_e6e6e6_1x400.png	C:/My%20Web%20Sites/Stuarts%20Landscaping/code.jquery.com/ui/1.10.4/themes/smoothness/images/ui-bg_glass_75_e6e6e6_1x400.png	(from http://code.jquery.com/ui/1.10.4/themes/smoothness/jquery-ui.css)
16:50:10	314/314	---M--	200	added ('OK')	image/png	etag:%2254499a48-13a%22	http://code.jquery.com/ui/1.10.4/themes/smoothness/images/ui-bg_glass_75_dadada_1x400.png	C:/My%20Web%20Sites/Stuarts%20Landscaping/code.jquery.com/ui/1.10.4/themes/smoothness/images/ui-bg_glass_75_dadada_1x400.png	(from http://code.jquery.com/ui/1.10.4/themes/smoothness/jquery-ui.css)
16:50:10	259/259	---M--	200	added ('OK')	image/png	etag:%2254499a48-103%22	http://code.jquery.com/ui/1.10.4/themes/smoothness/images/ui-bg_glass_65_ffffff_1x400.png	C:/My%20Web%20Sites/Stuarts%20Landscaping/code.jquery.com/ui/1.10.4/themes/smoothness/images/ui-bg_glass_65_ffffff_1x400.png	(from http://code.jquery.com/ui/1.10.4/themes/smoothness/jquery-ui.css)
16:50:10	387/387	---M--	200	added ('OK')	image/png	etag:%2254499a48-183%22	http://code.jquery.com/ui/1.10.4/themes/smoothness/images/ui-bg_glass_55_fbf9ee_1x400.png	C:/My%20Web%20Sites/Stuarts%20Landscaping/code.jquery.com/ui/1.10.4/themes/smoothness/images/ui-bg_glass_55_fbf9ee_1x400.png	(from http://code.jquery.com/ui/1.10.4/themes/smoothness/jquery-ui.css)
16:50:11	384/384	---M--	200	added ('OK')	image/png	etag:%2254499a48-180%22	http://code.jquery.com/ui/1.10.4/themes/smoothness/images/ui-bg_glass_95_fef1ec_1x400.png	C:/My%20Web%20Sites/Stuarts%20Landscaping/code.jquery.com/ui/1.10.4/themes/smoothness/images/ui-bg_glass_95_fef1ec_1x400.png	(from http://code.jquery.com/ui/1.10.4/themes/smoothness/jquery-ui.css)
16:50:12	6837/6837	---M--	200	added ('OK')	image/png	etag:%2254499a48-1ab5%22	http://code.jquery.com/ui/1.10.4/themes/smoothness/images/ui-icons_222222_256x240.png	C:/My%20Web%20Sites/Stuarts%20Landscaping/code.jquery.com/ui/1.10.4/themes/smoothness/images/ui-icons_222222_256x240.png	(from http://code.jquery.com/ui/1.10.4/themes/smoothness/jquery-ui.css)
16:50:12	7044/7044	---M--	200	added ('OK')	image/png	etag:%22611feaca-1b84%22	http://code.jquery.com/ui/1.10.4/themes/smoothness/images/ui-icons_888888_256x240.png	C:/My%20Web%20Sites/Stuarts%20Landscaping/code.jquery.com/ui/1.10.4/themes/smoothness/images/ui-icons_888888_256x240.png	(from http://code.jquery.com/ui/1.10.4/themes/smoothness/jquery-ui.css)
16:50:13	6973/6973	---M--	200	added ('OK')	image/png	etag:%2254499a48-1b3d%22	http://code.jquery.com/ui/1.10.4/themes/smoothness/images/ui-icons_454545_256x240.png	C:/My%20Web%20Sites/Stuarts%20Landscaping/code.jquery.com/ui/1.10.4/themes/smoothness/images/ui-icons_454545_256x240.png	(from http://code.jquery.com/ui/1.10.4/themes/smoothness/jquery-ui.css)
16:50:13	4601/4601	---M--	200	added ('OK')	image/png	etag:%2254499a48-11f9%22	http://code.jquery.com/ui/1.10.4/themes/smoothness/images/ui-icons_2e83ff_256x240.png	C:/My%20Web%20Sites/Stuarts%20Landscaping/code.jquery.com/ui/1.10.4/themes/smoothness/images/ui-icons_2e83ff_256x240.png	(from http://code.jquery.com/ui/1.10.4/themes/smoothness/jquery-ui.css)
16:50:13	4601/4601	---M--	200	added ('OK')	image/png	etag:%2254499a48-11f9%22	http://code.jquery.com/ui/1.10.4/themes/smoothness/images/ui-icons_cd0a0a_256x240.png	C:/My%20Web%20Sites/Stuarts%20Landscaping/code.jquery.com/ui/1.10.4/themes/smoothness/images/ui-icons_cd0a0a_256x240.png	(from http://code.jquery.com/ui/1.10.4/themes/smoothness/jquery-ui.css)
16:50:14	435844/435844	---M-Z	200	added ('OK')	application/javascript	etag:W/%22611feaca-6a684%22	http://code.jquery.com/ui/1.10.3/jquery-ui.js	C:/My%20Web%20Sites/Stuarts%20Landscaping/code.jquery.com/ui/1.10.3/jquery-ui.js	(from http://www.stuartslandscaping.com/wish-list-request.html)
16:50:22	264/264	---M--	200	added ('OK')	image/png	etag:%2254499a48-108%22	http://code.jquery.com/ui/1.10.4/themes/smoothness/images/ui-bg_flat_0_aaaaaa_40x100.png	C:/My%20Web%20Sites/Stuarts%20Landscaping/code.jquery.com/ui/1.10.4/themes/smoothness/images/ui-bg_flat_0_aaaaaa_40x100.png	(from http://code.jquery.com/ui/1.10.4/themes/smoothness/jquery-ui.css)
